Timestamp | ID | Type | Service | Name | Text | Session | Client Info
2024-06-06 09:31:05.533 | 76493 | Success | UserService | TokenLogin - User id: 15010 | DEV ok | snKQ4tfXCHFlj1Z9Xj0wekPMCgBu+nZf60F8O8sBphM= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:31:05.499 | 76492 | Info | UserService | TokenLogin - User id: 15010 | DEV Login token expire extended by 3h | snKQ4tfXCHFlj1Z9Xj0wekPMCgBu+nZf60F8O8sBphM= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:31:05.026 | 76490 | Success | EventService | GetEvents | DEV DEV ok | K4ijK0xljGVCiqhN4hXLeb1RWDC7CLqC+W/PUSPHLkk= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:31:05.010 | 76491 | Success | LocalityService | GetLocalityList | DEV ok | 2Xl9INXy5dyCRLPW6VuEhudTslH1IBZC4o5XhhO+1/4= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:27:27.951 | 76489 | Info | AdmService | AdmService | Db logs to file backup success | K1M73Yhevfhmj4tUIH43jM38/7+WeKQnMjiUriUAH7c= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:27:27.940 | 76488 | Info | AdmService | AdmService | Logs to backup: $8918 | K1M73Yhevfhmj4tUIH43jM38/7+WeKQnMjiUriUAH7c= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:27:27.937 | 76487 | Info | AdmService | AdmService | Db logs to file backup start | K1M73Yhevfhmj4tUIH43jM38/7+WeKQnMjiUriUAH7c= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:23:57.546 | 76486 | Info | AdmService | AdmService | Db logs to file backup success | mr0JCrk8piCvyHr2ALw0Y173yre4g72Wk+xhn+tA8f0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:23:57.529 | 76485 | Info | AdmService | AdmService | Logs to backup: $8915 | mr0JCrk8piCvyHr2ALw0Y173yre4g72Wk+xhn+tA8f0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:23:57.528 | 76484 | Info | AdmService | AdmService | Db logs to file backup start | mr0JCrk8piCvyHr2ALw0Y173yre4g72Wk+xhn+tA8f0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:22:46.287 | 76483 | Info | AdmService | AdmService | Db logs to file backup success | VmrdbK9zc2XANgBOa5q2C23VjEPtcfjU66YnIgmEyfw= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:22:46.267 | 76482 | Info | AdmService | AdmService | Logs to backup: $8912 | VmrdbK9zc2XANgBOa5q2C23VjEPtcfjU66YnIgmEyfw= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:22:46.266 | 76481 | Info | AdmService | AdmService | Db logs to file backup start | VmrdbK9zc2XANgBOa5q2C23VjEPtcfjU66YnIgmEyfw= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:21:26.515 | 76480 | Info | AdmService | AdmService | Db logs to file backup success | DH+MUQYRBtn80iTS3ZLHaib4FyWL4oOvC2Zx2oqNCck= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:21:26.479 | 76479 | Info | AdmService | AdmService | Logs to backup: $8909 | DH+MUQYRBtn80iTS3ZLHaib4FyWL4oOvC2Zx2oqNCck= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:21:26.476 | 76478 | Info | AdmService | AdmService | Db logs to file backup start | DH+MUQYRBtn80iTS3ZLHaib4FyWL4oOvC2Zx2oqNCck= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:43.525 | 76477 | Info | AdmService | AdmService | Db logs to file backup success | D7qADcmuA/d/pVKiaLTv+flOfjhy+f88pZVFJ0yPHIQ= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:43.487 | 76476 | Info | AdmService | AdmService | Logs to backup: $8906 | D7qADcmuA/d/pVKiaLTv+flOfjhy+f88pZVFJ0yPHIQ= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:43.480 | 76475 | Info | AdmService | AdmService | Db logs to file backup start | D7qADcmuA/d/pVKiaLTv+flOfjhy+f88pZVFJ0yPHIQ= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.931 | 76474 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | Q9VojhyPwcrYfRRPEqbCXS+fMxCChV8izDt44gKD+iI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.907 | 76473 | Success | UserService | GetEventNotificationOptions | DEV ok | FWyXqoNKCr/kQnX6nrsHd5REvKugGhw+JJOjOea/6vI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.826 | 76472 | Success | UserService | TokenLogin - User id: 15010 | DEV ok | UVgU4uFv83jTjN0YznieH3j1+dbuXdUn/XyRYFI2DWA= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.825 | 76471 | Info | UserService | TokenLogin - User id: 15010 | DEV Login token expire extended by 3h | UVgU4uFv83jTjN0YznieH3j1+dbuXdUn/XyRYFI2DWA= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.807 | 76470 | Success | UserService | TokenLogin - User id: 15010 | DEV ok | 3N44kfDPqQgZIcRVgJHya57M+p7qEOX4OKD0IgYZG8U= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.802 | 76469 | Info | UserService | TokenLogin - User id: 15010 | DEV Login token expire extended by 3h | 3N44kfDPqQgZIcRVgJHya57M+p7qEOX4OKD0IgYZG8U= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.772 | 76468 | Success | UserService | Login - User id: 15010 | ok | lZS4kMpNQPqNNkJaGktucFZD2KJ9uz0Wq4fiR4V+M7c= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:17.771 | 76467 | Info | UserService | Login - User id: 15010 | DEV New login token set. | lZS4kMpNQPqNNkJaGktucFZD2KJ9uz0Wq4fiR4V+M7c= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:07.950 | 76465 | Success | LocalityService | GetLocalityList | DEV ok | ojt2F91xawMFfJ+eJ0gbO6CZ7AZW/TJrPS4gzk+NXK4= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-06-06 09:20:07.941 | 76466 | Success | EventService | GetEvents | DEV DEV ok | Oki0nbKV/m1QE9fDIJs+xAHl+iUi9KgGylA98EJonUk= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
2024-03-24 15:53:02.108 | 75495 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | dSUME6WgT/WBY32RgE8E0OZU7yKu2SJc80le7tlkK0o= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:59.184 | 75494 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | /UenUdNWtWBVz92Um6YJP2aDtZJaBfo/q+HE/mOKGAQ= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:58.313 | 75493 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | vwBJEycFSnLj/NySEx5RbjDPS4Hu1DjKYG0uljtAxbA= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:56.891 | 75492 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | vAR1DE3A2euugXIICMSUaB5K12Bh7DAboK6DeDOm7VA= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:56.337 | 75491 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | AZys+SRjhToFmVl9mC1JEtnV6jFK52e3IFGzGRKsz/8= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:53.557 | 75490 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | ov2VOxswIoi/MOtZObM8koSutW7BA8u1YNXGIHTV4cI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:53.036 | 75489 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | EMXdxUdYILHSVRAkvfRVdZBsJXqRQit3uDf92/2mDfs= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:52.544 | 75488 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | fqR5dwZ/lUpGP/WrzC+pwYK1u1Ze9iSExB8+EVKdC54= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:50.190 | 75487 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | 2kEdhF7H7rVajNrDcEkTO2BVMKoKrVoJgyrZt0oPqt8= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:49.616 | 75486 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | PNm/Y3imj6j3qiWQdsJZWeZDzDWAZIltweoXAUFb3Zo= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:47.506 | 75485 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | uVvtj+Y0W/adJv77crai2j1TmSx/T9FFeCEIeMnRxiM= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:47.116 | 75484 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | eTVAo74vQYuMynCbWxdG5jOfA1T7Q32PFRpQ+IlUZrs= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:46.679 | 75483 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | HyOKzppo+dhlbfS37C0Wp4ypalGOZflU+PdT2+exCZo= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:43.608 | 75482 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | vfhoEOrK7SI/h0ykVvFezab8008TQJkcnOO10qOZkrU= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:42.566 | 75481 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | +RbS/IaCaTJgxiBTIt6x9fvfuWDH6RUVOZOZlVOQIAU= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:38.294 | 75480 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | ZALe+OrNoCRNJOMbEaCnEOG4Xs/Odg6uYnimIjZlN3k= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:37.919 | 75479 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | /DKUHDTM/LMeA+XkP/dhh3MMyJCgwE6P5gRh4As/pc8= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:37.582 | 75478 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | Pn7GWK4AwXkFUMffwk7+RfYW/yr3Yj84AhEdhW5qU/k= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:37.186 | 75477 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | 3MjGVzarO3bTtAFL6KU3vGWgZK1T5ymWyIHqMsZEiJ0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:36.548 | 75476 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | 1zEMEW+lT4a4i5ac2cu5g7IQrc8YemJpIoOn/GNO86A= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:31.063 | 75475 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | EHH1jG910mpWZ4ozBcbqpNMzSqK0EUFKyaTA9n2vb1k= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.374 | 75474 | Success | UserService | GetEventNotifications - User id: 15010 | DEV ok | 03dEs47Bzf0aLg3zcketOskvhm+QUhzyXLipH6nRfnI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.348 | 75473 | Success | UserService | GetEventNotificationOptions | DEV ok | NO9SJFAMu5Nh196hGxkBknZb5a6lRoLGUhU6fbta4x0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.266 | 75472 | Success | UserService | TokenLogin - User id: 15010 | DEV ok | l3lczRVJj96aCaKcdkoh0TAmuPigRd399j8ZQjnYjzI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.265 | 75471 | Info | UserService | TokenLogin - User id: 15010 | DEV Login token expire extended by 3h | l3lczRVJj96aCaKcdkoh0TAmuPigRd399j8ZQjnYjzI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.245 | 75470 | Success | UserService | TokenLogin - User id: 15010 | DEV ok | 8oGyRTt+OPnt3C0yPQZXkzl8rOfyz06MBj0lspICtdI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.242 | 75469 | Info | UserService | TokenLogin - User id: 15010 | DEV Login token expire extended by 3h | 8oGyRTt+OPnt3C0yPQZXkzl8rOfyz06MBj0lspICtdI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.210 | 75468 | Success | UserService | Login - User id: 15010 | ok | ub0kyAmUPcLu4G4vBpvxzaLrzRa7L8+VX1YawjZspgI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:52:28.208 | 75467 | Info | UserService | Login - User id: 15010 | DEV New login token set. | ub0kyAmUPcLu4G4vBpvxzaLrzRa7L8+VX1YawjZspgI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:48:11.718 | 75466 | Success | LocalityService | GetLocalityList | DEV ok | aSW0rW4ONVa6DJKHOe/NmBITQRLKwhwlR7XeU5hgpX8= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-24 15:48:11.714 | 75465 | Success | EventService | GetEvents | DEV DEV ok | N92bYZSkyEw6TOyM36fWu1PXT7UZGImkdotp3UipSw8= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:31.043 | 74629 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | Om7TxKnltnZlnmoWSd+Y7uDw2Q57veeleVVizuE1UZM= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:31.041 | 74628 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | Om7TxKnltnZlnmoWSd+Y7uDw2Q57veeleVVizuE1UZM= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:31.019 | 74627 | Success | LocalityService | GetLocalityList | DEV ok | IWix7OQhe5gyCNjHkPxxXvzU/x4/Z34cWR5GDax4WGo= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:31.012 | 74626 | Success | EventService | GetEvents | DEV DEV ok | ftMlp54TwJnpacGVzcPIuigsMWp21xn0O5eCkCN167I= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:30.465 | 74625 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | WQzueVYTGMhStyKHG1VPapda178uk2Af3FKe5MqDxw4= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:30.463 | 74624 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | WQzueVYTGMhStyKHG1VPapda178uk2Af3FKe5MqDxw4= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:30.446 | 74623 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | LipKk5NdsN72K8VXX387vc7wcrem7uYwhCg6WqQcO7o= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:30.444 | 74622 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | LipKk5NdsN72K8VXX387vc7wcrem7uYwhCg6WqQcO7o= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.799 | 74621 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | RCgZcc2xW8YBnKUvZBkgabaEeGRHH6hqNnI104Qy5yc= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.797 | 74620 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | RCgZcc2xW8YBnKUvZBkgabaEeGRHH6hqNnI104Qy5yc= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.768 | 74619 | Success | LocalityService | GetLocalityList | DEV ok | U+wRB7t54LSJ91cG5ZDO3GuxMKziIaOvA25eXQZw708= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.765 | 74618 | Success | EventService | GetEvents | DEV DEV ok | T1GG9dMfuJSSPVr/MkYjJ1PinSJ6tIfQhgab7QjrECw= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.189 | 74617 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | bjMNJByVD/+Xkn1dqZDcvyO1donhkB+rKSJdS+eHGEo= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.187 | 74616 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | bjMNJByVD/+Xkn1dqZDcvyO1donhkB+rKSJdS+eHGEo= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.172 | 74615 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | 0imO5XYGbmb9zm1rhJVkwV69MHRZfzDMXZ+Lm1YYXuk= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:29.168 | 74614 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | 0imO5XYGbmb9zm1rhJVkwV69MHRZfzDMXZ+Lm1YYXuk= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:28.643 | 74613 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | egJ1zyjsPoNjJdlwvCSygHP2a5MavVcsJeZvHXEAPi0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:28.640 | 74612 | Info | UserService | TokenLogin - User id: 18015 | DEV Login token expire extended by 3h | egJ1zyjsPoNjJdlwvCSygHP2a5MavVcsJeZvHXEAPi0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:28.618 | 74611 | Success | LocalityService | GetLocalityList | DEV ok | hViy8SplYcdMPRpNHvAFaT6Lqi3/ArUymbxamNscxzw= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:28.615 | 74610 | Success | EventService | GetEvents | DEV DEV ok | 2RNzHa9xlnihG5lUSitpY326ukh0d0FNrO5zs3cOt0o= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:27.998 | 74609 | Success | LocalityService | GetLocalityList | DEV ok | vzKTdqoAlKN13QM3RifFhdAwBCGSx+ExzhH9T5wTJxg= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:27.992 | 74608 | Success | EventService | GetEvents | DEV DEV ok | PhtBqumGesYLF/JYjy9J83sUcAC1BOZWQUdbZ+nj8dc= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:27.970 | 74607 | Success | UpdateService | GetList | DEV ok | 3T8AZzjNPfJCHrhR7FjbQTXl8tIkNPKEN0cat123kk0= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
2024-03-23 09:50:27.969 | 74606 | Success | UserService | TokenLogin - User id: 18015 | DEV ok | AHCSke/Znn/NEHTDcdV5UW+vn5FeXJr6N6UrnF2HRwI= | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36
